Datetime,Ticker,Open,High,Low,Close,Adj Close,Volume,Return,MA_5,MA_20,Price_Change,High_Low_Spread,Price_Used,Ingestion_Timestamp_UTC
2026-04-27 14:30:00+00:00,AAPL,267.3900146484375,267.79998779296875,267.3800048828125,267.55999755859375,267.55999755859375,325551,0.0007481007554972496,267.47999877929686,,0.20001220703125,0.41998291015625,Adj Close,2026-04-27 23:31:08
2026-04-27 14:35:00+00:00,AAPL,267.5,267.69000244140625,267.1499938964844,267.3699951171875,267.3699951171875,396091,-0.0007101302255193565,267.4759948730469,,-0.19000244140625,0.540008544921875,Adj Close,2026-04-27 23:31:08
2026-04-27 14:40:00+00:00,AAPL,267.3800048828125,267.44000244140625,267.04998779296875,267.18499755859375,267.18499755859375,270145,-0.0006919159291328691,267.38099365234376,,-0.18499755859375,0.3900146484375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:45:00+00:00,AAPL,267.18499755859375,267.30999755859375,267.0,267.0849914550781,267.0849914550781,268131,-0.00037429535501409816,267.31199340820314,,-0.100006103515625,0.30999755859375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:50:00+00:00,AAPL,267.0799865722656,267.1300048828125,266.6700134277344,266.7900085449219,266.7900085449219,350741,-0.0011044533373035792,267.197998046875,,-0.29498291015625,0.459991455078125,Adj Close,2026-04-27 23:31:08
2026-04-27 14:55:00+00:00,AAPL,266.79998779296875,267.19500732421875,266.7799987792969,267.1600036621094,267.1600036621094,208688,0.001386840231407005,267.1179992675781,,0.3699951171875,0.415008544921875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:00:00+00:00,AAPL,267.17999267578125,267.3399963378906,267.0,267.2099914550781,267.2099914550781,244079,0.00018710807113175854,267.08599853515625,,0.04998779296875,0.339996337890625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:05:00+00:00,AAPL,267.2149963378906,267.55560302734375,267.0199890136719,267.0799865722656,267.0799865722656,301207,-0.00048652702731877273,267.06499633789065,267.34364624023436,-0.1300048828125,0.535614013671875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:10:00+00:00,AAPL,267.07000732421875,267.0934143066406,266.75,266.8900146484375,266.8900146484375,241548,-0.0007112922471886884,267.0260009765625,267.38064727783205,-0.189971923828125,0.343414306640625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:15:00+00:00,AAPL,266.8900146484375,267.05999755859375,266.6199951171875,266.7900085449219,266.7900085449219,257752,-0.00037470904877190403,267.0260009765625,267.3601531982422,-0.100006103515625,0.44000244140625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:20:00+00:00,AAPL,266.7449951171875,267.010009765625,266.739990234375,266.9949951171875,266.9949951171875,189657,0.0007683442621544412,266.9929992675781,267.3356536865234,0.204986572265625,0.27001953125,Adj Close,2026-04-27 23:31:08
2026-04-27 15:25:00+00:00,AAPL,267.010009765625,267.20001220703125,266.8999938964844,267.1099853515625,267.1099853515625,198097,0.00043068310821525735,266.972998046875,267.2926528930664,0.114990234375,0.300018310546875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:30:00+00:00,AAPL,267.1400146484375,267.25,266.8550109863281,267.0,267.0,229425,-0.0004117605390818735,266.9570007324219,267.2471527099609,-0.1099853515625,0.394989013671875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:35:00+00:00,AAPL,267.0199890136719,267.3500061035156,266.9801025390625,267.260009765625,267.260009765625,203213,0.0009738193469102097,267.0309997558594,267.2036529541016,0.260009765625,0.369903564453125,Adj Close,2026-04-27 23:31:08
2026-04-27 15:40:00+00:00,AAPL,267.2598876953125,267.6400146484375,267.2200012207031,267.6400146484375,267.6400146484375,213080,0.0014218546319209047,267.2010009765625,267.2227493286133,0.3800048828125,0.420013427734375,Adj Close,2026-04-27 23:31:08
2026-04-27 15:45:00+00:00,AAPL,267.6199951171875,267.6300048828125,267.0006103515625,267.0299987792969,267.0299987792969,257397,-0.0022792401575000287,267.2080017089844,267.1997497558594,-0.610015869140625,0.62939453125,Adj Close,2026-04-27 23:31:08
2026-04-27 15:50:00+00:00,AAPL,267.0400085449219,267.05999755859375,266.8800048828125,267.0299987792969,267.0299987792969,181728,0.0,267.19200439453124,267.18174896240237,0.0,0.17999267578125,Adj Close,2026-04-27 23:31:08
2026-04-27 15:55:00+00:00,AAPL,267.0400085449219,267.04998779296875,266.6700134277344,266.7900085449219,266.7900085449219,241851,-0.0008987388513354011,267.15000610351564,267.138249206543,-0.239990234375,0.379974365234375,Adj Close,2026-04-27 23:31:08
2026-04-27 16:00:00+00:00,AAPL,266.7950134277344,266.989990234375,266.6600036621094,266.8800048828125,266.8800048828125,343286,0.00033733024104409814,267.0740051269531,267.11074981689455,0.089996337890625,0.329986572265625,Adj Close,2026-04-27 23:31:08
2026-04-27 16:05:00+00:00,AAPL,266.8599853515625,266.8900146484375,266.6700134277344,266.81500244140625,266.81500244140625,227634,-0.0002435642993741105,266.90900268554685,267.08350067138673,-0.06500244140625,0.220001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:10:00+00:00,AAPL,266.81500244140625,267.04998779296875,266.79998779296875,266.8450012207031,266.8450012207031,155822,0.00011243288054418876,266.87200317382815,267.04775085449216,0.029998779296875,0.25,Adj Close,2026-04-27 23:31:08
2026-04-27 16:15:00+00:00,AAPL,266.8399963378906,266.8599853515625,266.6300048828125,266.7099914550781,266.7099914550781,168576,-0.0005059482658749115,266.80800170898436,267.0147506713867,-0.135009765625,0.22998046875,Adj Close,2026-04-27 23:31:08
2026-04-27 16:20:00+00:00,AAPL,266.70001220703125,266.70001220703125,266.3699951171875,266.3900146484375,266.3900146484375,272932,-0.0011997181091527587,266.7280029296875,266.9750015258789,-0.319976806640625,0.33001708984375,Adj Close,2026-04-27 23:31:08
2026-04-27 16:25:00+00:00,AAPL,266.3900146484375,266.4800109863281,266.260009765625,266.2950134277344,266.2950134277344,184760,-0.0003566245560235881,266.6110046386719,266.93550262451174,-0.095001220703125,0.220001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:30:00+00:00,AAPL,266.2900085449219,266.510009765625,266.2900085449219,266.44000244140625,266.44000244140625,216459,0.0005444676256065595,266.5360046386719,266.9180023193359,0.144989013671875,0.220001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:35:00+00:00,AAPL,266.45001220703125,266.4800109863281,266.32000732421875,266.4100036621094,266.4100036621094,157839,-0.00011259112378769753,266.4490051269531,266.88050231933596,-0.029998779296875,0.160003662109375,Adj Close,2026-04-27 23:31:08
2026-04-27 16:40:00+00:00,AAPL,266.4200134277344,266.6400146484375,266.364990234375,266.5851135253906,266.5851135253906,144101,0.0006572946243541544,266.4240295410156,266.84925842285156,0.17510986328125,0.2750244140625,Adj Close,2026-04-27 23:31:08
2026-04-27 16:45:00+00:00,AAPL,266.57000732421875,266.67498779296875,266.4750061035156,266.5199890136719,266.5199890136719,180021,-0.0002442916292568764,266.4500244140625,266.8212585449219,-0.06512451171875,0.199981689453125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:50:00+00:00,AAPL,266.5150146484375,266.55999755859375,266.42999267578125,266.4700012207031,266.4700012207031,229902,-0.00018755738792330945,266.4850219726562,266.80025787353514,-0.04998779296875,0.1300048828125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:55:00+00:00,AAPL,266.4700012207031,266.54998779296875,266.3399963378906,266.4200134277344,266.4200134277344,253649,-0.0001875925722961691,266.48102416992185,266.7817581176758,-0.04998779296875,0.209991455078125,Adj Close,2026-04-27 23:31:08
2026-04-27 17:00:00+00:00,AAPL,266.4200134277344,266.6499938964844,266.3699951171875,266.54998779296875,266.54998779296875,743309,0.00048785511104121326,266.50902099609374,266.75950775146487,0.129974365234375,0.279998779296875,Adj Close,2026-04-27 23:31:08
2026-04-27 17:05:00+00:00,AAPL,266.54998779296875,266.6700134277344,266.4700012207031,266.6050109863281,266.6050109863281,149860,0.00020642729648945313,266.51300048828125,266.7342590332031,0.055023193359375,0.20001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 17:10:00+00:00,AAPL,266.5899963378906,266.6000061035156,266.3900146484375,266.4495849609375,266.4495849609375,179448,-0.0005829823858733985,266.49891967773436,266.70673828125,-0.155426025390625,0.209991455078125,Adj Close,2026-04-27 23:31:08
2026-04-27 17:15:00+00:00,AAPL,266.42999267578125,266.7900085449219,266.3999938964844,266.739990234375,266.739990234375,216068,0.0010899070211727313,266.55291748046875,266.6807373046875,0.2904052734375,0.3900146484375,Adj Close,2026-04-27 23:31:08
2026-04-27 17:20:00+00:00,AAPL,266.7349853515625,267.0299987792969,266.7250061035156,266.7898864746094,266.7898864746094,320243,0.0001870594663759828,266.62689208984375,266.6382308959961,0.049896240234375,0.30499267578125,Adj Close,2026-04-27 23:31:08
2026-04-27 17:25:00+00:00,AAPL,266.7699890136719,266.9200134277344,266.7099914550781,266.8399963378906,266.8399963378906,159744,0.0001878251981115575,266.6848937988281,266.6287307739258,0.05010986328125,0.21002197265625,Adj Close,2026-04-27 23:31:08
2026-04-27 17:30:00+00:00,AAPL,266.8299865722656,267.04998779296875,266.79998779296875,266.9700012207031,266.9700012207031,202496,0.00048720163617410606,266.7578918457031,266.62573089599607,0.1300048828125,0.25,Adj Close,2026-04-27 23:31:08
2026-04-27 17:35:00+00:00,AAPL,266.94000244140625,266.989990234375,266.75,266.8900146484375,266.8900146484375,170036,-0.0002996088395695873,266.8459777832031,266.6307312011719,-0.079986572265625,0.239990234375,Adj Close,2026-04-27 23:31:08
2026-04-27 17:40:00+00:00,AAPL,266.8999938964844,266.95001220703125,266.7900085449219,266.8599853515625,266.8599853515625,144464,-0.00011251562526437553,266.86997680664064,266.6297302246094,-0.030029296875,0.160003662109375,Adj Close,2026-04-27 23:31:08
2026-04-27 17:45:00+00:00,AAPL,266.8598937988281,266.8758850097656,266.3999938964844,266.5000915527344,266.5000915527344,259750,-0.0013486240672389016,266.8120178222656,266.6139846801758,-0.359893798828125,0.47589111328125,Adj Close,2026-04-27 23:31:08
2026-04-27 17:50:00+00:00,AAPL,266.5292053222656,266.5400085449219,266.3500061035156,266.4100036621094,266.4100036621094,179636,-0.0003380407492549198,266.72601928710935,266.5922348022461,-0.090087890625,0.19000244140625,Adj Close,2026-04-27 23:31:08
2026-04-27 17:55:00+00:00,AAPL,266.3999938964844,266.510009765625,266.3800964355469,266.4800109863281,266.4800109863281,120222,0.00026278038833527084,266.6280212402344,266.5807357788086,0.07000732421875,0.129913330078125,Adj Close,2026-04-27 23:31:08
2026-04-27 18:00:00+00:00,AAPL,266.4800109863281,266.5199890136719,266.20001220703125,266.260009765625,266.260009765625,246819,-0.0008255824513396792,266.50202026367185,266.574235534668,-0.220001220703125,0.319976806640625,Adj Close,2026-04-27 23:31:08
2026-04-27 18:05:00+00:00,AAPL,266.239990234375,266.42999267578125,266.17999267578125,266.4200134277344,266.4200134277344,179927,0.0006009301293508074,266.4140258789063,266.58048553466796,0.160003662109375,0.25,Adj Close,2026-04-27 23:31:08
2026-04-27 18:10:00+00:00,AAPL,266.42999267578125,266.6400146484375,266.3599853515625,266.53009033203125,266.53009033203125,204221,0.00041317055307010797,266.42002563476564,266.5849899291992,0.110076904296875,0.280029296875,Adj Close,2026-04-27 23:31:08
2026-04-27 18:15:00+00:00,AAPL,266.54998779296875,266.5899963378906,266.260009765625,266.2900085449219,266.2900085449219,236582,-0.0009007680401499352,266.3960266113281,266.57899017333983,-0.240081787109375,0.329986572265625,Adj Close,2026-04-27 23:31:08
2026-04-27 18:20:00+00:00,AAPL,266.2699890136719,266.3064880371094,266.1099853515625,266.114990234375,266.114990234375,262199,-0.0006572470048846757,266.3230224609375,266.55548400878905,-0.175018310546875,0.196502685546875,Adj Close,2026-04-27 23:31:08
2026-04-27 18:25:00+00:00,AAPL,266.1099853515625,266.4049987792969,266.0899963378906,266.34991455078125,266.34991455078125,352316,0.0008827924958278999,266.34100341796875,266.5469802856445,0.23492431640625,0.31500244140625,Adj Close,2026-04-27 23:31:08
2026-04-27 18:30:00+00:00,AAPL,266.3500061035156,266.3500061035156,266.1300048828125,266.2900085449219,266.2900085449219,281044,-0.0002249146802258961,266.31500244140625,266.5379806518555,-0.059906005859375,0.220001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 18:35:00+00:00,AAPL,266.2900085449219,266.3999938964844,266.1700134277344,266.3700866699219,266.3700866699219,212650,0.0003007177228975255,266.2830017089844,266.53548431396484,0.080078125,0.22998046875,Adj Close,2026-04-27 23:31:08
2026-04-27 18:40:00+00:00,AAPL,266.3800048828125,266.45001220703125,266.1499938964844,266.17999267578125,266.17999267578125,194212,-0.0007136461774560621,266.26099853515626,266.5169845581055,-0.190093994140625,0.300018310546875,Adj Close,2026-04-27 23:31:08
2026-04-27 18:45:00+00:00,AAPL,266.17999267578125,266.3299865722656,266.1499938964844,266.1650085449219,266.1650085449219,141106,-5.629322740885456e-05,266.2710021972656,266.49498443603517,-0.014984130859375,0.17999267578125,Adj Close,2026-04-27 23:31:08
2026-04-27 18:50:00+00:00,AAPL,266.17999267578125,266.4949951171875,266.1600036621094,266.4949951171875,266.4949951171875,170216,0.0012397819460552295,266.3000183105469,266.4972549438477,0.329986572265625,0.334991455078125,Adj Close,2026-04-27 23:31:08
2026-04-27 18:55:00+00:00,AAPL,266.489990234375,266.5150146484375,266.3550109863281,266.4200134277344,266.4200134277344,234209,-0.0002813624676897275,266.3260192871094,266.48125610351565,-0.074981689453125,0.160003662109375,Adj Close,2026-04-27 23:31:08
2026-04-27 19:00:00+00:00,AAPL,266.44000244140625,266.5899963378906,266.364990234375,266.3800048828125,266.3800048828125,238892,-0.00015017094401859055,266.3280029296875,266.4607620239258,-0.040008544921875,0.225006103515625,Adj Close,2026-04-27 23:31:08
2026-04-27 19:05:00+00:00,AAPL,266.3599853515625,266.47698974609375,266.30999755859375,266.4599914550781,266.4599914550781,249784,0.00030027243336383513,266.3840026855469,266.44176177978517,0.079986572265625,0.1669921875,Adj Close,2026-04-27 23:31:08
2026-04-27 19:10:00+00:00,AAPL,266.45001220703125,266.7300109863281,266.42999267578125,266.6300964355469,266.6300964355469,189014,0.0006383884482614732,266.4770202636719,266.42476654052734,0.17010498046875,0.300018310546875,Adj Close,2026-04-27 23:31:08
2026-04-27 19:15:00+00:00,AAPL,266.6400146484375,266.8810119628906,266.6400146484375,266.67999267578125,266.67999267578125,256207,0.00018713656448166027,266.51401977539064,266.41426544189454,0.049896240234375,0.240997314453125,Adj Close,2026-04-27 23:31:08
2026-04-27 19:20:00+00:00,AAPL,266.67999267578125,266.82501220703125,266.6499938964844,266.74609375,266.74609375,179740,0.0002478666417959907,266.57923583984376,266.40857086181643,0.06610107421875,0.175018310546875,Adj Close,2026-04-27 23:31:08
2026-04-27 19:25:00+00:00,AAPL,266.739990234375,267.2149963378906,266.739990234375,267.1499938964844,267.1499938964844,366282,0.001514174550060865,266.7332336425781,266.4410659790039,0.403900146484375,0.475006103515625,Adj Close,2026-04-27 23:31:08
2026-04-27 19:30:00+00:00,AAPL,267.1600036621094,267.6000061035156,267.04998779296875,267.44000244140625,267.44000244140625,513729,0.0010855644826788247,266.9292358398437,266.49256591796876,0.290008544921875,0.550018310546875,Adj Close,2026-04-27 23:31:08
2026-04-27 19:35:00+00:00,AAPL,267.4302062988281,267.489990234375,267.3450012207031,267.3949890136719,267.3949890136719,327269,-0.00016831224694680014,267.08221435546875,266.53831481933594,-0.045013427734375,0.144989013671875,Adj Close,2026-04-27 23:31:08
2026-04-27 19:40:00+00:00,AAPL,267.3949890136719,267.7300109863281,267.3399963378906,267.70001220703125,267.70001220703125,558747,0.0011407214266971888,267.2862182617188,266.6103149414063,0.305023193359375,0.3900146484375,Adj Close,2026-04-27 23:31:08
2026-04-27 19:45:00+00:00,AAPL,267.7099914550781,267.82000732421875,267.54998779296875,267.5870056152344,267.5870056152344,401020,-0.0004221389116316754,267.45440063476565,266.6686645507813,-0.113006591796875,0.27001953125,Adj Close,2026-04-27 23:31:08
2026-04-27 19:50:00+00:00,AAPL,267.5799865722656,267.9599914550781,267.5299987792969,267.5400085449219,267.5400085449219,793883,-0.0001756328570755583,267.53240356445315,266.71916046142576,-0.0469970703125,0.42999267578125,Adj Close,2026-04-27 23:31:08
2026-04-27 19:55:00+00:00,AAPL,267.5400085449219,267.885009765625,267.42999267578125,267.67999267578125,267.67999267578125,1483247,0.0005232269058399464,267.5804016113281,266.7886596679688,0.139984130859375,0.45501708984375,Adj Close,2026-04-27 23:31:08
2026-04-27 13:30:00+00:00,GOOGL,345.75,347.5199890136719,342.75,342.760009765625,342.760009765625,2050622,,,,,4.769989013671875,Adj Close,2026-04-27 23:31:08
2026-04-27 13:35:00+00:00,GOOGL,342.739990234375,344.7799987792969,342.7300109863281,344.7799987792969,344.7799987792969,587970,0.005893304224880547,,,2.019989013671875,2.04998779296875,Adj Close,2026-04-27 23:31:08
2026-04-27 13:40:00+00:00,GOOGL,344.739990234375,346.3699951171875,344.375,345.92999267578125,345.92999267578125,606123,0.003335442602691474,,,1.149993896484375,1.9949951171875,Adj Close,2026-04-27 23:31:08
2026-04-27 13:45:00+00:00,GOOGL,345.9200134277344,347.1650085449219,345.9200134277344,346.2699890136719,346.2699890136719,800808,0.0009828472381383513,,,0.339996337890625,1.2449951171875,Adj Close,2026-04-27 23:31:08
2026-04-27 13:50:00+00:00,GOOGL,346.29998779296875,347.4100036621094,344.989990234375,347.3699951171875,347.3699951171875,565553,0.0031767295417339803,345.4219970703125,,1.100006103515625,2.420013427734375,Adj Close,2026-04-27 23:31:08
2026-04-27 13:55:00+00:00,GOOGL,347.3800048828125,348.94000244140625,347.3800048828125,348.6549987792969,348.6549987792969,715977,0.003699236203967171,346.6009948730469,,1.285003662109375,1.55999755859375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:00:00+00:00,GOOGL,348.67999267578125,349.989990234375,348.54998779296875,349.4599914550781,349.4599914550781,766831,0.002308851668840761,347.5369934082031,,0.80499267578125,1.44000244140625,Adj Close,2026-04-27 23:31:08
2026-04-27 14:05:00+00:00,GOOGL,349.4851989746094,350.4200134277344,348.8800048828125,350.32000732421875,350.32000732421875,672191,0.00246098520623117,348.4149963378906,,0.860015869140625,1.540008544921875,Adj Close,2026-04-27 23:31:08
2026-04-27 14:10:00+00:00,GOOGL,350.32501220703125,350.6098937988281,348.54998779296875,348.5899963378906,348.5899963378906,672131,-0.004938373344823055,348.8789978027344,,-1.730010986328125,2.059906005859375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:15:00+00:00,GOOGL,348.4949951171875,349.0,348.0,348.6199951171875,348.6199951171875,443893,8.605748762735566e-05,349.1289978027344,,0.029998779296875,1.0,Adj Close,2026-04-27 23:31:08
2026-04-27 14:20:00+00:00,GOOGL,348.6099853515625,350.3599853515625,348.6000061035156,350.3299865722656,350.3299865722656,650678,0.004905029771752778,349.4639953613281,,1.709991455078125,1.759979248046875,Adj Close,2026-04-27 23:31:08
2026-04-27 14:25:00+00:00,GOOGL,350.3450012207031,350.9100036621094,349.95001220703125,350.75,350.75,436068,0.0011989080119687578,349.7219970703125,,0.420013427734375,0.959991455078125,Adj Close,2026-04-27 23:31:08
2026-04-27 14:30:00+00:00,GOOGL,350.760009765625,350.8999938964844,349.67999267578125,349.9700012207031,349.9700012207031,387692,-0.002223802649456541,349.65199584960936,,-0.779998779296875,1.220001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 14:35:00+00:00,GOOGL,349.9849853515625,351.5199890136719,349.92498779296875,351.510009765625,351.510009765625,496849,0.004400401575993085,350.2359985351562,,1.540008544921875,1.595001220703125,Adj Close,2026-04-27 23:31:08
2026-04-27 14:40:00+00:00,GOOGL,351.5199890136719,351.739990234375,350.5,350.92999267578125,350.92999267578125,435034,-0.0016500727539181526,350.697998046875,,-0.58001708984375,1.239990234375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:45:00+00:00,GOOGL,350.95001220703125,350.9800109863281,350.3999938964844,350.5,350.5,235127,-0.0012252947446943496,350.73200073242185,,-0.42999267578125,0.58001708984375,Adj Close,2026-04-27 23:31:08
2026-04-27 14:50:00+00:00,GOOGL,350.5,350.739990234375,350.1199951171875,350.489990234375,350.489990234375,243081,-2.855853245364859e-05,350.67999877929685,,-0.010009765625,0.6199951171875,Adj Close,2026-04-27 23:31:08
2026-04-27 14:55:00+00:00,GOOGL,350.5,351.3999938964844,350.47650146484375,350.94500732421875,350.94500732421875,357951,0.0012982313404712453,350.875,,0.45501708984375,0.923492431640625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:00:00+00:00,GOOGL,350.9649963378906,351.0863952636719,349.8299865722656,349.9549865722656,349.9549865722656,305594,-0.0028210139232398568,350.5639953613281,,-0.990020751953125,1.25640869140625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:05:00+00:00,GOOGL,349.9549865722656,351.1600036621094,349.79998779296875,350.875,350.875,346116,0.002628947901973655,350.55299682617186,348.95049743652345,0.920013427734375,1.360015869140625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:10:00+00:00,GOOGL,350.8900146484375,351.3299865722656,350.75,350.9649963378906,350.9649963378906,250520,0.00025649116605808153,350.64599609375,349.3607467651367,0.089996337890625,0.579986572265625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:15:00+00:00,GOOGL,351.0,351.4100036621094,350.8117980957031,351.0899963378906,351.0899963378906,228977,0.00035616087445844435,350.7659973144531,349.6762466430664,0.125,0.59820556640625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:20:00+00:00,GOOGL,351.1099853515625,351.5,350.1300048828125,350.17498779296875,350.17498779296875,326664,-0.0026061937237347177,350.61199340820315,349.8884963989258,-0.915008544921875,1.3699951171875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:25:00+00:00,GOOGL,350.20001220703125,350.6700134277344,350.0450134277344,350.2950134277344,350.2950134277344,235491,0.0003427590174904793,350.67999877929685,350.0897476196289,0.120025634765625,0.625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:30:00+00:00,GOOGL,350.29998779296875,350.92498779296875,350.2699890136719,350.7749938964844,350.7749938964844,212420,0.0013702178174141988,350.6599975585938,350.25999755859374,0.47998046875,0.654998779296875,Adj Close,2026-04-27 23:31:08
2026-04-27 15:35:00+00:00,GOOGL,350.7900085449219,350.8800048828125,350.5299987792969,350.69500732421875,350.69500732421875,119312,-0.00022802814812172834,350.6059997558594,350.3619979858398,-0.079986572265625,0.350006103515625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:40:00+00:00,GOOGL,350.7799987792969,351.0199890136719,350.39898681640625,350.39898681640625,350.39898681640625,122182,-0.0008440967268713573,350.4677978515625,350.40894775390626,-0.2960205078125,0.621002197265625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:45:00+00:00,GOOGL,350.45001220703125,350.4800109863281,349.8999938964844,349.9750061035156,349.9750061035156,164811,-0.001209994117684965,350.42780151367185,350.3916976928711,-0.423980712890625,0.58001708984375,Adj Close,2026-04-27 23:31:08
2026-04-27 15:50:00+00:00,GOOGL,350.0400085449219,350.30499267578125,349.94500732421875,350.2900085449219,350.2900085449219,259420,0.0009000712505540243,350.4268005371094,350.47669830322263,0.31500244140625,0.3599853515625,Adj Close,2026-04-27 23:31:08
2026-04-27 15:55:00+00:00,GOOGL,350.3599853515625,351.4700012207031,350.3399963378906,351.4700012207031,351.4700012207031,240758,0.0033686164235253724,350.5658020019531,350.61919860839845,1.17999267578125,1.1300048828125,Adj Close,2026-04-27 23:31:08
2026-04-27 16:00:00+00:00,GOOGL,351.4549865722656,351.69989013671875,351.2349853515625,351.4700012207031,351.4700012207031,252259,0.0,350.72080078125,350.6761993408203,0.0,0.46490478515625,Adj Close,2026-04-27 23:31:08
2026-04-27 16:05:00+00:00,GOOGL,351.4700012207031,351.5350036621094,351.010009765625,351.0299987792969,351.0299987792969,160153,-0.0012518918823173353,350.8470031738281,350.69019927978513,-0.44000244140625,0.524993896484375,Adj Close,2026-04-27 23:31:08
2026-04-27 16:10:00+00:00,GOOGL,351.0799865722656,351.6199951171875,351.0,351.6000061035156,351.6000061035156,159973,0.0016238137088024907,351.1720031738281,350.7716995239258,0.57000732421875,0.6199951171875,Adj Close,2026-04-27 23:31:08
2026-04-27 16:15:00+00:00,GOOGL,351.6199951171875,351.6698913574219,351.2349853515625,351.30999755859375,351.30999755859375,138955,-0.0008248251987700295,351.3760009765625,350.7616989135742,-0.290008544921875,0.434906005859375,Adj Close,2026-04-27 23:31:08
2026-04-27 16:20:00+00:00,GOOGL,351.3299865722656,351.50250244140625,351.1000061035156,351.3299865722656,351.3299865722656,139566,5.689850505485872e-05,351.347998046875,350.7816986083984,0.019989013671875,0.402496337890625,Adj Close,2026-04-27 23:31:08
